OFFICE,QUARTER,PROGRAM,CATEGORY,AMOUNT
2018 HON. DINA TITUS,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19928.01
2018 HON. DINA TITUS,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4102.78
2018 HON. DINA TITUS,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19642.48
2018 HON. DON BACON,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1232.48
2018 HON. DON BACON,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,446.54
2018 HON. DON BACON,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10098.45
2018 HON. DON BACON,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,235524.16
2018 HON. DON BACON,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1402.43
2018 HON. DON BACON,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25036.89
2018 HON. DON BACON,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6877.74
2018 HON. DON BACON,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13646.01
2018 HON. DON YOUNG,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,148.74
2018 HON. DON YOUNG,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,333.41
2018 HON. DON YOUNG,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10800
2018 HON. DON YOUNG,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,249075.28
2018 HON. DON YOUNG,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,179.8
2018 HON. DON YOUNG,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20901.84
2018 HON. DON YOUNG,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3049.56
2018 HON. DON YOUNG,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15873.91
2018 HON. DONALD M. PAYNE  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1642.49
2018 HON. DONALD M. PAYNE  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,67.46
2018 HON. DONALD M. PAYNE  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5640
2018 HON. DONALD M. PAYNE  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,234356.49
2018 HON. DONALD M. PAYNE  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,688.67
2018 HON. DONALD M. PAYNE  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,34548.99
2018 HON. DONALD M. PAYNE  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7037.17
2018 HON. DONALD M. PAYNE  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10360.73
2018 HON. DONALD NORCROSS,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1112.25
2018 HON. DONALD NORCROSS,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,14728.34
2018 HON. DONALD NORCROSS,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5622.65
2018 HON. DONALD NORCROSS,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,206940.31
2018 HON. DONALD NORCROSS,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,17289.28
2018 HON. DONALD NORCROSS,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22898.46
2018 HON. DONALD NORCROSS,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6145.16
2018 HON. DONALD NORCROSS,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5584.2
2018 HON. DONALD S. BEYER  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,249
2018 HON. DONALD S. BEYER  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,97.5
2018 HON. DONALD S. BEYER  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6025.5
2018 HON. DONALD S. BEYER  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,222297.2
2018 HON. DONALD S. BEYER  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,340.5
2018 HON. DONALD S. BEYER  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23880.26
2018 HON. DONALD S. BEYER  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1672.54
2018 HON. DONALD S. BEYER  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,137.16
2018 HON. DORIS MATSUI,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,996.99
2018 HON. DORIS MATSUI,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,98.56
2018 HON. DORIS MATSUI,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8918.81
2018 HON. DORIS MATSUI,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,229886.1
2018 HON. DORIS MATSUI,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1017.5
2018 HON. DORIS MATSUI,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,32540.77
2018 HON. DORIS MATSUI,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1530.16
2018 HON. DORIS MATSUI,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16684.6
2018 HON. DOUG COLLINS,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1595
2018 HON. DOUG COLLINS,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3902.76
2018 HON. DOUG COLLINS,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5666.86
2018 HON. DOUG COLLINS,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,225150.1
2018 HON. DOUG COLLINS,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3495.35
2018 HON. DOUG COLLINS,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16050.29
2018 HON. DOUG COLLINS,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3939.73
2018 HON. DOUG COLLINS,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,21745.37
2018 HON. DOUG LAMALFA,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,627
2018 HON. DOUG LAMALFA,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,448.22
2018 HON. DOUG LAMALFA,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6587
2018 HON. DOUG LAMALFA,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,240499.96
2018 HON. DOUG LAMALFA,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,807.4
2018 HON. DOUG LAMALFA,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18384.03
2018 HON. DOUG LAMALFA,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3666.42
2018 HON. DOUG LAMALFA,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,33193
2018 HON. DOUG LAMBORN,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,802.26
2018 HON. DOUG LAMBORN,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,10649.14
2018 HON. DOUG LAMBORN,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5463.75
2018 HON. DOUG LAMBORN,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,196571.57
2018 HON. DOUG LAMBORN,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,10097.27
2018 HON. DOUG LAMBORN,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21514.67
2018 HON. DOUG LAMBORN,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5569.94
2018 HON. DOUG LAMBORN,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12715.83
2018 HON. DUNCAN HUNTER,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,583.74
2018 HON. DUNCAN HUNTER,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,10264.39
2018 HON. DUNCAN HUNTER,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6871.74
2018 HON. DUNCAN HUNTER,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,215100
2018 HON. DUNCAN HUNTER,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,10658.15
2018 HON. DUNCAN HUNTER,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,32100.23
2018 HON. DUNCAN HUNTER,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3477.05
2018 HON. DUNCAN HUNTER,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17187.45
2018 HON. DWIGHT EVANS,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2273.58
2018 HON. DWIGHT EVANS,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,469.31
2018 HON. DWIGHT EVANS,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8262
2018 HON. DWIGHT EVANS,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,168736.15
2018 HON. DWIGHT EVANS,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1618.88
2018 HON. DWIGHT EVANS,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17714.26
2018 HON. DWIGHT EVANS,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1686.76
2018 HON. DWIGHT EVANS,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9121.8
2018 HON. EARL BLUMENAUER,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,588
2018 HON. EARL BLUMENAUER,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,402
2018 HON. EARL BLUMENAUER,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8594.97
2018 HON. EARL BLUMENAUER,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,268193.04
2018 HON. EARL BLUMENAUER,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,251.12
2018 HON. EARL BLUMENAUER,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19643.01
2018 HON. EARL BLUMENAUER,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,891
2018 HON. EARL BLUMENAUER,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7081.67
"2018 HON. EARL L. ""BUDDY"" CARTER",Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,681.75
"2018 HON. EARL L. ""BUDDY"" CARTER",Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1279.47
"2018 HON. EARL L. ""BUDDY"" CARTER",Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
"2018 HON. EARL L. ""BUDDY"" CARTER",Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,193922.44
"2018 HON. EARL L. ""BUDDY"" CARTER",Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3483.44
"2018 HON. EARL L. ""BUDDY"" CARTER",Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,30701.17
"2018 HON. EARL L. ""BUDDY"" CARTER",Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8611.53
"2018 HON. EARL L. ""BUDDY"" CARTER",Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,21996.46
2018 HON. ED PERLMUTTER,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1198.2
2018 HON. ED PERLMUTTER,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,21139.47
2018 HON. ED PERLMUTTER,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7876.5
2018 HON. ED PERLMUTTER,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,231158.34
2018 HON. ED PERLMUTTER,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,17504.33
2018 HON. ED PERLMUTTER,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23733.6
2018 HON. ED PERLMUTTER,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4916.34
2018 HON. ED PERLMUTTER,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15413.52
2018 HON. EDDIE BERNICE JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,427.14
2018 HON. EDDIE BERNICE JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,141.72
2018 HON. EDDIE BERNICE JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9437.5
2018 HON. EDDIE BERNICE JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,161353.88
2018 HON. EDDIE BERNICE JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,918.69
2018 HON. EDDIE BERNICE JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,54083.32
2018 HON. EDDIE BERNICE JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5324.03
2018 HON. EDDIE BERNICE JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,23123.67
2018 HON. EDWARD R. ROYCE,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4640.26
2018 HON. EDWARD R. ROYCE,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,383.57
2018 HON. EDWARD R. ROYCE,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18115.96
2018 HON. EDWARD R. ROYCE,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,231507.24
2018 HON. EDWARD R. ROYCE,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,204.4
2018 HON. EDWARD R. ROYCE,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,38246.25
2018 HON. EDWARD R. ROYCE,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2745.79
2018 HON. EDWARD R. ROYCE,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13599.86
2018 HON. ELEANOR HOLMES NORTON,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,15165.89
2018 HON. ELEANOR HOLMES NORTON,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,157.04
2018 HON. ELEANOR HOLMES NORTON,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10662.12
2018 HON. ELEANOR HOLMES NORTON,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,230195.88
2018 HON. ELEANOR HOLMES NORTON,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,835.81
2018 HON. ELEANOR HOLMES NORTON,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,41406.66
2018 HON. ELEANOR HOLMES NORTON,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2167.25
2018 HON. ELEANOR HOLMES NORTON,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,112.84
2018 HON. ELIJAH E. CUMMINGS,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,828
2018 HON. ELIJAH E. CUMMINGS,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1381.85
2018 HON. ELIJAH E. CUMMINGS,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10652
2018 HON. ELIJAH E. CUMMINGS,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,236582.99
2018 HON. ELIJAH E. CUMMINGS,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,661.42
2018 HON. ELIJAH E. CUMMINGS,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,39753.92
2018 HON. ELIJAH E. CUMMINGS,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9936.65
2018 HON. ELIJAH E. CUMMINGS,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2680.94
2018 HON. ELIOT L. ENGEL,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,157.5
2018 HON. ELIOT L. ENGEL,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,27041.58
2018 HON. ELIOT L. ENGEL,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7710
2018 HON. ELIOT L. ENGEL,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,197310.84
2018 HON. ELIOT L. ENGEL,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,36060
2018 HON. ELIOT L. ENGEL,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,35511.21
2018 HON. ELIOT L. ENGEL,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,-956.57
2018 HON. ELIOT L. ENGEL,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4615.21
2018 HON. ELISE M. STEFANIK,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,714.13
2018 HON. ELISE M. STEFANIK,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,24190
2018 HON. ELISE M. STEFANIK,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5605
2018 HON. ELISE M. STEFANIK,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,220666.65
2018 HON. ELISE M. STEFANIK,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,36382.64
2018 HON. ELISE M. STEFANIK,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22910.28
2018 HON. ELISE M. STEFANIK,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2691.55
2018 HON. ELISE M. STEFANIK,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18721.25
2018 HON. ELIZABETH H. ESTY,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1088.25
2018 HON. ELIZABETH H. ESTY,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,814.37
2018 HON. ELIZABETH H. ESTY,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24602.5
2018 HON. ELIZABETH H. ESTY,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,321988.78
2018 HON. ELIZABETH H. ESTY,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1365.69
2018 HON. ELIZABETH H. ESTY,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16975.1
2018 HON. ELIZABETH H. ESTY,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3021.63
2018 HON. ELIZABETH H. ESTY,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17687.65
2018 HON. EMANUEL CLEAVER,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1257
2018 HON. EMANUEL CLEAVER,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,240.07
2018 HON. EMANUEL CLEAVER,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9827.9
2018 HON. EMANUEL CLEAVER,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,258116.37
2018 HON. EMANUEL CLEAVER,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,762.41
2018 HON. EMANUEL CLEAVER,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,36776.73
2018 HON. EMANUEL CLEAVER,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,15480.92
2018 HON. EMANUEL CLEAVER,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15246.09
"2018 HON. ERIC A. ""RICK"" CRAWFORD",Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,228
"2018 HON. ERIC A. ""RICK"" CRAWFORD",Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1003.83
"2018 HON. ERIC A. ""RICK"" CRAWFORD",Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6801.49
"2018 HON. ERIC A. ""RICK"" CRAWFORD",Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,239461.38
"2018 HON. ERIC A. ""RICK"" CRAWFORD",Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,917.75
"2018 HON. ERIC A. ""RICK"" CRAWFORD",Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22839.66
"2018 HON. ERIC A. ""RICK"" CRAWFORD",Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3520.87
"2018 HON. ERIC A. ""RICK"" CRAWFORD",Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15409.55
2018 HON. ERIC SWALWELL,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4372.62
2018 HON. ERIC SWALWELL,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,632.46
2018 HON. ERIC SWALWELL,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10395.93
2018 HON. ERIC SWALWELL,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,257558.44
2018 HON. ERIC SWALWELL,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1174
2018 HON. ERIC SWALWELL,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20315.97
2018 HON. ERIC SWALWELL,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3738.68
2018 HON. ERIC SWALWELL,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15535.11
2018 HON. ERIK PAULSEN,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3528.23
2018 HON. ERIK PAULSEN,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,46084.35
2018 HON. ERIK PAULSEN,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7725
2018 HON. ERIK PAULSEN,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,203372.18
2018 HON. ERIK PAULSEN,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,40778.89
2018 HON. ERIK PAULSEN,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,32248.49
2018 HON. ERIK PAULSEN,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5295.54
2018 HON. ERIK PAULSEN,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,21245.81
2018 HON. EVAN H. JENKINS,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2563.9
2018 HON. EVAN H. JENKINS,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,7449.25
2018 HON. EVAN H. JENKINS,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9005.77
2018 HON. EVAN H. JENKINS,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,202042.73
2018 HON. EVAN H. JENKINS,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,502.3
2018 HON. EVAN H. JENKINS,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15016.18
2018 HON. EVAN H. JENKINS,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2563.68
2018 HON. EVAN H. JENKINS,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12419.71
2018 HON. F. JAMES SENSENBRENNER  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1544.76
2018 HON. F. JAMES SENSENBRENNER  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,32920.98
2018 HON. F. JAMES SENSENBRENNER  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5805
2018 HON. F. JAMES SENSENBRENNER  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,221955.5
2018 HON. F. JAMES SENSENBRENNER  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,36636.33
2018 HON. F. JAMES SENSENBRENNER  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14255.21
2018 HON. F. JAMES SENSENBRENNER  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2131
2018 HON. F. JAMES SENSENBRENNER  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11084.98
2018 HON. FILEMON VELA,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,0
2018 HON. FILEMON VELA,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1097.55
2018 HON. FILEMON VELA,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11518.44
2018 HON. FILEMON VELA,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,259734.05
