OFFICE,QUARTER,PROGRAM,CATEGORY,AMOUNT
"2018 HON. EARL L. ""BUDDY"" CARTER",Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4531.79
"2018 HON. EARL L. ""BUDDY"" CARTER",Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,32939.38
"2018 HON. EARL L. ""BUDDY"" CARTER",Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
"2018 HON. EARL L. ""BUDDY"" CARTER",Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,204558.92
"2018 HON. EARL L. ""BUDDY"" CARTER",Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,31740.75
"2018 HON. EARL L. ""BUDDY"" CARTER",Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,26986.6
"2018 HON. EARL L. ""BUDDY"" CARTER",Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3693.97
"2018 HON. EARL L. ""BUDDY"" CARTER",Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14081.21
2018 HON. ED PERLMUTTER,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,679.86
2018 HON. ED PERLMUTTER,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,9132.24
2018 HON. ED PERLMUTTER,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8275
2018 HON. ED PERLMUTTER,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,238083.35
2018 HON. ED PERLMUTTER,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,14074.06
2018 HON. ED PERLMUTTER,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21714.73
2018 HON. ED PERLMUTTER,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3946.33
2018 HON. ED PERLMUTTER,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18363.08
2018 HON. EDDIE BERNICE JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,237.3
2018 HON. EDDIE BERNICE JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,567.36
2018 HON. EDDIE BERNICE JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7379
2018 HON. EDDIE BERNICE JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,176234.67
2018 HON. EDDIE BERNICE JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1278.07
2018 HON. EDDIE BERNICE JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,59357.27
2018 HON. EDDIE BERNICE JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2779.99
2018 HON. EDDIE BERNICE JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13043.92
2018 HON. EDWARD R. ROYCE,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4140.26
2018 HON. EDWARD R. ROYCE,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,450.93
2018 HON. EDWARD R. ROYCE,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7360.32
2018 HON. EDWARD R. ROYCE,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,254109.74
2018 HON. EDWARD R. ROYCE,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,407.84
2018 HON. EDWARD R. ROYCE,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,35790.22
2018 HON. EDWARD R. ROYCE,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1552.22
2018 HON. EDWARD R. ROYCE,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17398.92
2018 HON. ELEANOR HOLMES NORTON,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1176
2018 HON. ELEANOR HOLMES NORTON,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,206.85
2018 HON. ELEANOR HOLMES NORTON,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10855.56
2018 HON. ELEANOR HOLMES NORTON,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,236873.26
2018 HON. ELEANOR HOLMES NORTON,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,479.21
2018 HON. ELEANOR HOLMES NORTON,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,52887.66
2018 HON. ELEANOR HOLMES NORTON,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4232.84
2018 HON. ELEANOR HOLMES NORTON,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,43.1
2018 HON. ELIJAH E. CUMMINGS,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1670.68
2018 HON. ELIJAH E. CUMMINGS,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,532.21
2018 HON. ELIJAH E. CUMMINGS,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10005
2018 HON. ELIJAH E. CUMMINGS,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,248383.26
2018 HON. ELIJAH E. CUMMINGS,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2413.7
2018 HON. ELIJAH E. CUMMINGS,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,35727.02
2018 HON. ELIJAH E. CUMMINGS,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5245.87
2018 HON. ELIJAH E. CUMMINGS,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,804.59
2018 HON. ELIOT L. ENGEL,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1277.49
2018 HON. ELIOT L. ENGEL,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2854.93
2018 HON. ELIOT L. ENGEL,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7710
2018 HON. ELIOT L. ENGEL,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,197241.66
2018 HON. ELIOT L. ENGEL,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,81.4
2018 HON. ELIOT L. ENGEL,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,33526.7
2018 HON. ELIOT L. ENGEL,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8817.57
2018 HON. ELIOT L. ENGEL,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3884.94
2018 HON. ELISE M. STEFANIK,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,714
2018 HON. ELISE M. STEFANIK,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,34904.74
2018 HON. ELISE M. STEFANIK,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. ELISE M. STEFANIK,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,221999.97
2018 HON. ELISE M. STEFANIK,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,70492.94
2018 HON. ELISE M. STEFANIK,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21964.97
2018 HON. ELISE M. STEFANIK,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1921.7
2018 HON. ELISE M. STEFANIK,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12132.97
2018 HON. ELIZABETH H. ESTY,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1148.62
2018 HON. ELIZABETH H. ESTY,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,725.01
2018 HON. ELIZABETH H. ESTY,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. ELIZABETH H. ESTY,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,263377.51
2018 HON. ELIZABETH H. ESTY,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,228.34
2018 HON. ELIZABETH H. ESTY,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15709.08
2018 HON. ELIZABETH H. ESTY,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1191.6
2018 HON. ELIZABETH H. ESTY,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8725.87
2018 HON. EMANUEL CLEAVER,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1167
2018 HON. EMANUEL CLEAVER,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,655.2
2018 HON. EMANUEL CLEAVER,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8547.71
2018 HON. EMANUEL CLEAVER,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,288194.15
2018 HON. EMANUEL CLEAVER,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,321.5
2018 HON. EMANUEL CLEAVER,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,36524.32
2018 HON. EMANUEL CLEAVER,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6332.15
2018 HON. EMANUEL CLEAVER,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11657.74
"2018 HON. ERIC A. ""RICK"" CRAWFORD",Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,18330.91
"2018 HON. ERIC A. ""RICK"" CRAWFORD",Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1167.18
"2018 HON. ERIC A. ""RICK"" CRAWFORD",Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6593.36
"2018 HON. ERIC A. ""RICK"" CRAWFORD",Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,245383.62
"2018 HON. ERIC A. ""RICK"" CRAWFORD",Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,151.4
"2018 HON. ERIC A. ""RICK"" CRAWFORD",Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,24220.39
"2018 HON. ERIC A. ""RICK"" CRAWFORD",Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3477.04
"2018 HON. ERIC A. ""RICK"" CRAWFORD",Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20049.34
2018 HON. ERIC SWALWELL,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,411
2018 HON. ERIC SWALWELL,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,13599.37
2018 HON. ERIC SWALWELL,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12691.59
2018 HON. ERIC SWALWELL,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,257868.1
2018 HON. ERIC SWALWELL,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,12076.52
2018 HON. ERIC SWALWELL,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22084.5
2018 HON. ERIC SWALWELL,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4975.83
2018 HON. ERIC SWALWELL,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7590.08
2018 HON. ERIK PAULSEN,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1105
2018 HON. ERIK PAULSEN,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,10094.55
2018 HON. ERIK PAULSEN,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6875
2018 HON. ERIK PAULSEN,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,184766.61
2018 HON. ERIK PAULSEN,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1237.56
2018 HON. ERIK PAULSEN,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23600.82
2018 HON. ERIK PAULSEN,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1072.61
2018 HON. ERIK PAULSEN,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17849.53
2018 HON. EVAN H. JENKINS,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,10195.26
2018 HON. EVAN H. JENKINS,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,680.89
2018 HON. EVAN H. JENKINS,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10616.51
2018 HON. EVAN H. JENKINS,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,377165.92
2018 HON. EVAN H. JENKINS,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,141.8
2018 HON. EVAN H. JENKINS,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15297.11
2018 HON. EVAN H. JENKINS,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1125.44
2018 HON. EVAN H. JENKINS,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12725.73
2018 HON. F. JAMES SENSENBRENNER  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1621.5
2018 HON. F. JAMES SENSENBRENNER  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1334.5
2018 HON. F. JAMES SENSENBRENNER  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9870
2018 HON. F. JAMES SENSENBRENNER  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,215874.93
2018 HON. F. JAMES SENSENBRENNER  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,161.68
2018 HON. F. JAMES SENSENBRENNER  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14007.88
2018 HON. F. JAMES SENSENBRENNER  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2495.57
2018 HON. F. JAMES SENSENBRENNER  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5213.22
2018 HON. FILEMON VELA,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5448.18
2018 HON. FILEMON VELA,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,105.42
2018 HON. FILEMON VELA,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11518.44
2018 HON. FILEMON VELA,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,270232.74
2018 HON. FILEMON VELA,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,7654.9
2018 HON. FILEMON VELA,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19186.22
2018 HON. FILEMON VELA,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4075.79
2018 HON. FILEMON VELA,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8920.08
2018 HON. FRANCIS ROONEY,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,991.12
2018 HON. FRANCIS ROONEY,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,18806.28
2018 HON. FRANCIS ROONEY,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11629.83
2018 HON. FRANCIS ROONEY,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,226052.79
2018 HON. FRANCIS ROONEY,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,26663.07
2018 HON. FRANCIS ROONEY,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,8046.9
2018 HON. FRANCIS ROONEY,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3183.7
2018 HON. FRANCIS ROONEY,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4643.76
2018 HON. FRANK A. LOBIONDO,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,751.32
2018 HON. FRANK A. LOBIONDO,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,369.36
2018 HON. FRANK A. LOBIONDO,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. FRANK A. LOBIONDO,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,301025.96
2018 HON. FRANK A. LOBIONDO,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,180.35
2018 HON. FRANK A. LOBIONDO,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17979.78
2018 HON. FRANK A. LOBIONDO,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,394.18
2018 HON. FRANK A. LOBIONDO,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7312.83
2018 HON. FRANK D. LUCAS,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,300
2018 HON. FRANK D. LUCAS,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,73.94
2018 HON. FRANK D. LUCAS,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5990
2018 HON. FRANK D. LUCAS,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,234346.31
2018 HON. FRANK D. LUCAS,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,152.53
2018 HON. FRANK D. LUCAS,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23881
2018 HON. FRANK D. LUCAS,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2722.42
2018 HON. FRANK D. LUCAS,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,22891.02
2018 HON. FRANK PALLONE  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,706.74
2018 HON. FRANK PALLONE  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,46836.85
2018 HON. FRANK PALLONE  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7155
2018 HON. FRANK PALLONE  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,201153.97
2018 HON. FRANK PALLONE  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,35473.61
2018 HON. FRANK PALLONE  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,29694.4
2018 HON. FRANK PALLONE  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,708.22
2018 HON. FRANK PALLONE  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2257.49
2018 HON. FRED UPTON,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,532.89
2018 HON. FRED UPTON,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,584.74
2018 HON. FRED UPTON,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8035
2018 HON. FRED UPTON,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,241652.68
2018 HON. FRED UPTON,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,588.28
2018 HON. FRED UPTON,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20575.4
2018 HON. FRED UPTON,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,-235.59
2018 HON. FRED UPTON,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17258.87
2018 HON. FREDERICA S. WILSON,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2609.21
2018 HON. FREDERICA S. WILSON,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,6.56
2018 HON. FREDERICA S. WILSON,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12015
2018 HON. FREDERICA S. WILSON,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,238711.87
2018 HON. FREDERICA S. WILSON,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,35916.64
2018 HON. FREDERICA S. WILSON,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,34787.57
2018 HON. FREDERICA S. WILSON,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6431.59
2018 HON. FREDERICA S. WILSON,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17021.92
2018 HON. G.K. BUTTERFIELD,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1956.96
2018 HON. G.K. BUTTERFIELD,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2307.43
2018 HON. G.K. BUTTERFIELD,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7545
2018 HON. G.K. BUTTERFIELD,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,250348.42
2018 HON. G.K. BUTTERFIELD,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3308.82
2018 HON. G.K. BUTTERFIELD,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,31358.42
2018 HON. G.K. BUTTERFIELD,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4178.56
2018 HON. G.K. BUTTERFIELD,Q3,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,0
2018 HON. G.K. BUTTERFIELD,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15593.84
2018 HON. GARRET GRAVES,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1184.06
2018 HON. GARRET GRAVES,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,29860.64
2018 HON. GARRET GRAVES,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8610.83
2018 HON. GARRET GRAVES,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,227032.23
2018 HON. GARRET GRAVES,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,6079.76
2018 HON. GARRET GRAVES,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22710.85
2018 HON. GARRET GRAVES,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5866.61
2018 HON. GARRET GRAVES,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18613.38
2018 HON. GARY J. PALMER,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2392.78
2018 HON. GARY J. PALMER,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,164.81
2018 HON. GARY J. PALMER,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. GARY J. PALMER,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,243983.33
2018 HON. GARY J. PALMER,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,193.64
2018 HON. GARY J. PALMER,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14229.04
2018 HON. GARY J. PALMER,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1021.74
2018 HON. GARY J. PALMER,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,22303.11
2018 HON. GENE GREEN,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,562.47
2018 HON. GENE GREEN,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,55.75
2018 HON. GENE GREEN,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5538.21
2018 HON. GENE GREEN,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,200406.21
2018 HON. GENE GREEN,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,259.64
2018 HON. GENE GREEN,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17652.35
2018 HON. GENE GREEN,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,381.88
2018 HON. GENE GREEN,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9031.12
2018 HON. GEORGE HOLDING,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,340.2
2018 HON. GEORGE HOLDING,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,405.85
2018 HON. GEORGE HOLDING,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11107.5
2018 HON. GEORGE HOLDING,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,268889.38
2018 HON. GEORGE HOLDING,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,926.02
2018 HON. GEORGE HOLDING,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16283.51
2018 HON. GEORGE HOLDING,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1902.04
2018 HON. GEORGE HOLDING,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8740
"2018 HON. GERALD E. ""GERRY"" CONNOLLY",Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,82270.73
"2018 HON. GERALD E. ""GERRY"" CONNOLLY",Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7221.84
"2018 HON. GERALD E. ""GERRY"" CONNOLLY",Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,206205.58
"2018 HON. GERALD E. ""GERRY"" CONNOLLY",Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,116964.19
