OFFICE,QUARTER,PROGRAM,CATEGORY,AMOUNT
2018 HON. GEORGE HOLDING,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2576.89
2018 HON. GEORGE HOLDING,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,10813.78
2018 HON. GEORGE HOLDING,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2956.32
2018 HON. GEORGE HOLDING,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,920.02
"2018 HON. GERALD E. ""GERRY"" CONNOLLY",Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,104.94
"2018 HON. GERALD E. ""GERRY"" CONNOLLY",Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5165.64
"2018 HON. GERALD E. ""GERRY"" CONNOLLY",Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,205488.9
"2018 HON. GERALD E. ""GERRY"" CONNOLLY",Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,440.69
"2018 HON. GERALD E. ""GERRY"" CONNOLLY",Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19186.56
"2018 HON. GERALD E. ""GERRY"" CONNOLLY",Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,929.49
"2018 HON. GERALD E. ""GERRY"" CONNOLLY",Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,546.63
2018 HON. GLENN GROTHMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1346.65
2018 HON. GLENN GROTHMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,9203.44
2018 HON. GLENN GROTHMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9357
2018 HON. GLENN GROTHMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,196145.52
2018 HON. GLENN GROTHMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,19081.59
2018 HON. GLENN GROTHMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,11886.17
2018 HON. GLENN GROTHMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8799.46
2018 HON. GLENN GROTHMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9922.79
2018 HON. GLENN THOMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,588
2018 HON. GLENN THOMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,567.67
2018 HON. GLENN THOMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. GLENN THOMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,265578.51
2018 HON. GLENN THOMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,148.41
2018 HON. GLENN THOMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,10100.07
2018 HON. GLENN THOMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1162.34
2018 HON. GLENN THOMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4760.75
2018 HON. GRACE F. NAPOLITANO,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,502
2018 HON. GRACE F. NAPOLITANO,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,79.94
2018 HON. GRACE F. NAPOLITANO,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6975.49
2018 HON. GRACE F. NAPOLITANO,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,271276.66
2018 HON. GRACE F. NAPOLITANO,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,39.95
2018 HON. GRACE F. NAPOLITANO,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20952.41
2018 HON. GRACE F. NAPOLITANO,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1690.86
2018 HON. GRACE F. NAPOLITANO,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14616.74
2018 HON. GRACE MENG,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,540.24
2018 HON. GRACE MENG,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,89.73
2018 HON. GRACE MENG,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4920
2018 HON. GRACE MENG,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,253016.66
2018 HON. GRACE MENG,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,877.8
2018 HON. GRACE MENG,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,32955.37
2018 HON. GRACE MENG,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4317.61
2018 HON. GRACE MENG,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,1862.66
2018 HON. GREG GIANFORTE,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,16908.47
2018 HON. GREG GIANFORTE,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4099.73
2018 HON. GREG GIANFORTE,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,220456.05
2018 HON. GREG GIANFORTE,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,13232.78
2018 HON. GREG GIANFORTE,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19514.27
2018 HON. GREG GIANFORTE,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1635.49
2018 HON. GREG GIANFORTE,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20274.78
2018 HON. GREG WALDEN,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,666
2018 HON. GREG WALDEN,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,5704.37
2018 HON. GREG WALDEN,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3840
2018 HON. GREG WALDEN,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,207627.62
2018 HON. GREG WALDEN,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2717.31
2018 HON. GREG WALDEN,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17961.22
2018 HON. GREG WALDEN,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4476.01
2018 HON. GREG WALDEN,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12193.97
2018 HON. GREGG HARPER,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,805.73
2018 HON. GREGG HARPER,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,66.62
2018 HON. GREGG HARPER,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15543
2018 HON. GREGG HARPER,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,245015.3
2018 HON. GREGG HARPER,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,511.1
2018 HON. GREGG HARPER,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18848.92
2018 HON. GREGG HARPER,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5312.4
2018 HON. GREGG HARPER,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11284.33
2018 HON. GREGORIO SABLAN,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,392
2018 HON. GREGORIO SABLAN,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4203.51
2018 HON. GREGORIO SABLAN,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,1403
2018 HON. GREGORIO SABLAN,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,198586.14
2018 HON. GREGORIO SABLAN,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4174.95
2018 HON. GREGORIO SABLAN,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17639.64
2018 HON. GREGORIO SABLAN,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3226.32
2018 HON. GREGORIO SABLAN,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,28195.62
2018 HON. GREGORY W. MEEKS,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,928.08
2018 HON. GREGORY W. MEEKS,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-8.84
2018 HON. GREGORY W. MEEKS,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4368
2018 HON. GREGORY W. MEEKS,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,207113.72
2018 HON. GREGORY W. MEEKS,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,232.15
2018 HON. GREGORY W. MEEKS,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,44306.73
2018 HON. GREGORY W. MEEKS,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2477.51
2018 HON. GREGORY W. MEEKS,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4825.99
2018 HON. GUS  M. BILIRAKIS,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1455.18
2018 HON. GUS  M. BILIRAKIS,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,40661.54
2018 HON. GUS  M. BILIRAKIS,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5647.5
2018 HON. GUS  M. BILIRAKIS,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,217994.66
2018 HON. GUS  M. BILIRAKIS,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,211.5
2018 HON. GUS  M. BILIRAKIS,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16325.94
2018 HON. GUS  M. BILIRAKIS,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7555.89
2018 HON. GUS  M. BILIRAKIS,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11196.12
2018 HON. GWEN MOORE,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,546
2018 HON. GWEN MOORE,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,526.57
2018 HON. GWEN MOORE,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3570
2018 HON. GWEN MOORE,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,237463.21
2018 HON. GWEN MOORE,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,114.45
2018 HON. GWEN MOORE,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15825.07
2018 HON. GWEN MOORE,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1292.62
2018 HON. GWEN MOORE,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,1641.55
2018 HON. H. MORGAN GRIFFITH,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1044.39
2018 HON. H. MORGAN GRIFFITH,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,887.36
2018 HON. H. MORGAN GRIFFITH,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4761.4
2018 HON. H. MORGAN GRIFFITH,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,223850.56
2018 HON. H. MORGAN GRIFFITH,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19609.8
2018 HON. H. MORGAN GRIFFITH,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3654.09
2018 HON. H. MORGAN GRIFFITH,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6540.81
2018 HON. HAKEEM S. JEFFRIES,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,771
2018 HON. HAKEEM S. JEFFRIES,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,12280.39
2018 HON. HAKEEM S. JEFFRIES,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4805
2018 HON. HAKEEM S. JEFFRIES,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,222433.27
2018 HON. HAKEEM S. JEFFRIES,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,11497.8
2018 HON. HAKEEM S. JEFFRIES,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,43254.15
2018 HON. HAKEEM S. JEFFRIES,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5844.66
2018 HON. HAKEEM S. JEFFRIES,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4758.66
2018 HON. HAROLD  ROGERS,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,876.5
2018 HON. HAROLD  ROGERS,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,762.37
2018 HON. HAROLD  ROGERS,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7630
2018 HON. HAROLD  ROGERS,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,213635.17
2018 HON. HAROLD  ROGERS,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1453.98
2018 HON. HAROLD  ROGERS,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15124.26
2018 HON. HAROLD  ROGERS,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1761.59
2018 HON. HAROLD  ROGERS,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2750.88
"2018 HON. HENRY C. ""HANK"" JOHNSON  JR.",Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1886
"2018 HON. HENRY C. ""HANK"" JOHNSON  JR.",Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,19.72
"2018 HON. HENRY C. ""HANK"" JOHNSON  JR.",Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6708.94
"2018 HON. HENRY C. ""HANK"" JOHNSON  JR.",Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,202407.12
"2018 HON. HENRY C. ""HANK"" JOHNSON  JR.",Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1580.16
"2018 HON. HENRY C. ""HANK"" JOHNSON  JR.",Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,27596.41
"2018 HON. HENRY C. ""HANK"" JOHNSON  JR.",Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3406.83
"2018 HON. HENRY C. ""HANK"" JOHNSON  JR.",Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4858.61
2018 HON. HENRY CUELLAR,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2351.26
2018 HON. HENRY CUELLAR,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2249.22
2018 HON. HENRY CUELLAR,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8010.3
2018 HON. HENRY CUELLAR,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,160289.83
2018 HON. HENRY CUELLAR,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,815.5
2018 HON. HENRY CUELLAR,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,26271.65
2018 HON. HENRY CUELLAR,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6024.69
2018 HON. HENRY CUELLAR,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4391.13
2018 HON. ILEANA ROS-LEHTINEN,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,300
2018 HON. ILEANA ROS-LEHTINEN,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,301.58
2018 HON. ILEANA ROS-LEHTINEN,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5197.18
2018 HON. ILEANA ROS-LEHTINEN,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,246083.28
2018 HON. ILEANA ROS-LEHTINEN,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1210.02
2018 HON. ILEANA ROS-LEHTINEN,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25598.24
2018 HON. ILEANA ROS-LEHTINEN,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4173.7
2018 HON. ILEANA ROS-LEHTINEN,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11950.22
2018 HON. J. FRENCH HILL,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1226.87
2018 HON. J. FRENCH HILL,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2697.56
2018 HON. J. FRENCH HILL,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3770
2018 HON. J. FRENCH HILL,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,218681.82
2018 HON. J. FRENCH HILL,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1231.19
2018 HON. J. FRENCH HILL,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,12278.42
2018 HON. J. FRENCH HILL,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1657.79
2018 HON. J. FRENCH HILL,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6648.9
2018 HON. J. LUIS CORREA,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1176
2018 HON. J. LUIS CORREA,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,67177.33
2018 HON. J. LUIS CORREA,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3720
2018 HON. J. LUIS CORREA,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,190962.59
2018 HON. J. LUIS CORREA,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2335.08
2018 HON. J. LUIS CORREA,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14767.81
2018 HON. J. LUIS CORREA,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2452.13
2018 HON. J. LUIS CORREA,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,1381.56
2018 HON. JACK BERGMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1303.92
2018 HON. JACK BERGMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,23829.23
2018 HON. JACK BERGMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3870
2018 HON. JACK BERGMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,189560.45
2018 HON. JACK BERGMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,32989.18
2018 HON. JACK BERGMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,9765.08
2018 HON. JACK BERGMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,927.81
2018 HON. JACK BERGMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13937.97
2018 HON. JACKIE SPEIER,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1353
2018 HON. JACKIE SPEIER,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,109.84
2018 HON. JACKIE SPEIER,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4140
2018 HON. JACKIE SPEIER,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,251388.88
2018 HON. JACKIE SPEIER,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,607.63
2018 HON. JACKIE SPEIER,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,31452.41
2018 HON. JACKIE SPEIER,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3892.7
2018 HON. JACKIE SPEIER,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5790.59
2018 HON. JACKIE WALORSKI,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1120.41
2018 HON. JACKIE WALORSKI,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1970.64
2018 HON. JACKIE WALORSKI,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7770
2018 HON. JACKIE WALORSKI,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,263376.18
2018 HON. JACKIE WALORSKI,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1114.87
2018 HON. JACKIE WALORSKI,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,11180.21
2018 HON. JACKIE WALORSKI,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,14675.2
2018 HON. JACKIE WALORSKI,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10294.31
2018 HON. JACKY ROSEN,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1988.31
2018 HON. JACKY ROSEN,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,53.31
2018 HON. JACKY ROSEN,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14433
2018 HON. JACKY ROSEN,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,234221.68
2018 HON. JACKY ROSEN,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,731.85
2018 HON. JACKY ROSEN,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16609.01
2018 HON. JACKY ROSEN,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2344.46
2018 HON. JACKY ROSEN,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13271.06
2018 HON. JAIME HERRERA BEUTLER,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,636
2018 HON. JAIME HERRERA BEUTLER,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,630.74
2018 HON. JAIME HERRERA BEUTLER,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11183.44
2018 HON. JAIME HERRERA BEUTLER,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,226783.89
2018 HON. JAIME HERRERA BEUTLER,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,213.65
2018 HON. JAIME HERRERA BEUTLER,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23593.94
2018 HON. JAIME HERRERA BEUTLER,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2180.07
2018 HON. JAIME HERRERA BEUTLER,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,21415.44
2018 HON. JAMES A. HIMES,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,968.49
2018 HON. JAMES A. HIMES,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,123.25
2018 HON. JAMES A. HIMES,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4851.84
2018 HON. JAMES A. HIMES,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,219496.38
2018 HON. JAMES A. HIMES,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1102.55
2018 HON. JAMES A. HIMES,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21210.49
2018 HON. JAMES A. HIMES,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1686.49
2018 HON. JAMES A. HIMES,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3568.23
2018 HON. JAMES B. RENACCI,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1113.09
2018 HON. JAMES B. RENACCI,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,767.57
2018 HON. JAMES B. RENACCI,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5880
2018 HON. JAMES B. RENACCI,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,251464.44
2018 HON. JAMES B. RENACCI,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1251.9
2018 HON. JAMES B. RENACCI,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15542.67
2018 HON. JAMES B. RENACCI,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,15468.04
2018 HON. JAMES B. RENACCI,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4356.36
2018 HON. JAMES COMER,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1123.71
2018 HON. JAMES COMER,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4516.9
2018 HON. JAMES COMER,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10270
2018 HON. JAMES COMER,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,211877.75
2018 HON. JAMES COMER,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1041.64
2018 HON. JAMES COMER,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,9099.06
2018 HON. JAMES COMER,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1944.29
2018 HON. JAMES COMER,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8510.26
